Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,83.290001,83.339996,82.260002,82.820000,76.685104,96995
2018-01-03,83.089996,84.599998,83.089996,84.120003,77.888802,75080
2018-01-04,84.389999,86.099998,84.389999,85.699997,79.351761,144998
2018-01-05,85.980003,86.080002,84.449997,85.709999,79.361023,87812
2018-01-08,85.860001,86.570000,85.809998,86.500000,80.092506,82969
2018-01-09,86.339996,87.230003,86.339996,86.930000,80.490654,65888
2018-01-10,87.000000,90.250000,86.620003,90.190002,83.509171,124526
2018-01-11,90.690002,91.860001,89.900002,90.089996,83.416573,170421
2018-01-12,90.500000,90.739998,89.919998,90.500000,83.796211,73591
2018-01-15,90.519997,90.650002,89.660004,90.089996,83.416573,88495
2018-01-16,89.910004,90.250000,89.660004,90.099998,83.425835,67509
2018-01-17,89.400002,90.290001,89.239998,89.599998,82.962875,60366
2018-01-18,90.650002,92.559998,90.050003,90.459999,83.759163,273535
2018-01-19,91.220001,92.860001,91.000000,92.779999,85.907310,120526
2018-01-22,93.070000,93.519997,92.680000,93.290001,86.379524,59673
2018-01-23,93.660004,93.760002,91.720001,92.160004,85.333244,77328
2018-01-24,92.050003,92.320000,90.459999,90.540001,83.833244,86986
2018-01-25,90.620003,90.739998,87.279999,88.010002,81.490646,149503
2018-01-26,88.169998,89.760002,88.089996,89.489998,82.861015,107700
2018-01-29,90.360001,90.830002,89.680000,90.430000,83.731392,67893
2018-01-30,89.940002,90.889999,89.470001,89.790001,83.138794,62002
2018-01-31,90.019997,92.720001,89.970001,92.540001,85.685089,81891
2018-02-01,92.559998,93.010002,90.750000,91.500000,84.722130,136372
2018-02-02,89.599998,90.209999,87.160004,87.970001,81.453613,152528
2018-02-05,86.599998,87.089996,85.379997,86.769997,80.342506,119252
2018-02-06,83.029999,87.120003,77.800003,84.900002,78.611023,389004
2018-02-07,85.879997,88.419998,85.139999,88.250000,81.712868,215464
2018-02-08,87.440002,88.080002,85.300003,85.489998,79.157318,113222
2018-02-09,85.290001,85.410004,82.010002,83.519997,77.333244,178562
2018-02-12,83.470001,83.709999,82.199997,82.489998,76.379555,174272
2018-02-13,82.790001,84.000000,82.750000,83.010002,76.861031,63877
2018-02-14,83.879997,84.430000,81.349998,84.169998,77.935097,112906
2018-02-15,89.970001,93.440002,89.970001,92.800003,85.925827,342247
2018-02-16,93.730003,95.559998,93.489998,95.559998,88.481384,244230
2018-02-19,95.650002,96.220001,94.419998,94.709999,87.694344,154475
2018-02-20,94.610001,97.459999,94.540001,96.940002,89.759163,100665
2018-02-21,97.160004,97.830002,96.900002,97.629997,90.398041,76038
2018-02-22,97.690002,98.000000,97.160004,97.709999,90.472130,110975
2018-02-23,97.820000,98.300003,97.370003,98.250000,90.972115,68702
2018-02-26,98.360001,99.650002,98.250000,98.870003,91.546204,78691
2018-02-27,99.190002,99.970001,98.440002,98.750000,91.435081,101520
2018-02-28,98.220001,98.959999,97.769997,98.309998,91.027664,46716
2018-03-01,98.129997,98.739998,96.160004,96.970001,89.786934,123562
2018-03-02,94.620003,95.620003,93.610001,93.889999,86.935089,145854
2018-03-05,93.519997,95.989998,93.330002,95.709999,88.620270,105552
2018-03-06,96.110001,97.360001,96.000000,96.089996,88.972122,93253
2018-03-07,95.849998,96.519997,95.250000,95.669998,88.583229,100797
2018-03-08,95.250000,97.459999,95.070000,97.120003,89.925827,85038
2018-03-09,96.959999,98.519997,96.739998,98.360001,91.073967,91043
2018-03-12,98.489998,98.599998,95.779999,95.839996,88.740639,129499
2018-03-13,96.389999,97.190002,95.199997,95.489998,88.416565,93326
2018-03-14,95.320000,96.720001,94.910004,95.199997,88.148041,97287
2018-03-15,96.199997,97.220001,95.550003,96.720001,89.555458,190049
2018-03-16,96.980003,97.320000,95.459999,95.459999,88.388786,641126
2018-03-19,95.970001,95.970001,94.000000,94.430000,87.435089,83670
2018-03-20,94.919998,97.230003,94.330002,96.480003,89.333237,96897
2018-03-21,96.260002,96.260002,94.779999,95.589996,88.509163,70488
2018-03-22,94.809998,95.419998,92.800003,94.800003,87.777679,97231
2018-03-23,93.599998,94.269997,91.830002,92.860001,85.981384,130873
2018-03-26,92.839996,93.760002,92.089996,92.809998,85.935089,98216
2018-03-27,94.720001,95.440002,94.459999,95.139999,88.092491,150366
2018-03-28,93.800003,94.389999,92.669998,93.959999,86.999893,128742
2018-03-29,94.459999,95.029999,93.650002,93.690002,86.749908,65365
