Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,101.460197,101.991608,100.633560,101.164970,83.701096,2775239
2018-01-03,101.617653,101.932564,100.850060,101.164970,83.701096,2700266
2018-01-04,101.794792,103.093796,101.342110,102.601753,84.889847,3053135
2018-01-05,103.822029,107.659996,103.703934,106.498764,88.114128,5363406
2018-01-08,107.738724,107.856819,106.164177,106.164177,87.837303,1969239
2018-01-09,106.498764,106.597176,105.337532,105.494987,87.283623,1997499
2018-01-10,105.357216,105.475311,102.975708,103.861389,85.932037,3021907
2018-01-11,104.412483,104.825806,102.916656,103.802345,85.883186,2638733
2018-01-12,103.999168,104.747078,102.424614,103.192207,85.378380,2259881
2018-01-15,103.113480,103.329979,102.345886,102.837936,85.085258,1699211
2018-01-16,102.778885,103.251251,102.109703,102.857613,85.101540,2376335
2018-01-17,102.345886,102.700157,101.381470,101.952248,84.352463,2666213
2018-01-18,102.188431,102.660797,101.302742,101.834152,84.254753,2209652
2018-01-19,101.952248,102.975708,101.932564,102.424614,84.743294,2888187
2018-01-22,102.798569,104.255028,102.660797,104.038528,86.078590,2588856
2018-01-23,105.573715,107.738724,104.943893,107.482864,88.928345,4505648
2018-01-24,107.758408,108.466957,106.105125,106.105125,87.788445,3770712
2018-01-25,105.691811,106.262581,104.432167,104.943893,86.827675,3111672
2018-01-26,105.002945,106.321632,105.002945,105.396584,87.202217,1986601
2018-01-29,105.042305,105.199760,103.959801,104.865166,86.762535,2025779
2018-01-30,104.215668,104.609306,103.369347,103.841713,85.915756,2454115
2018-01-31,104.097572,104.904533,103.172523,103.743301,85.834328,2666805
2018-02-01,104.215668,104.727394,101.578293,101.814476,84.238480,3248015
2018-02-02,101.735748,101.755424,100.102150,100.377693,83.049721,2861728
2018-02-05,99.590416,99.629784,97.996185,98.901550,81.828407,3404784
2018-02-06,95.978790,98.242210,95.949265,96.874313,80.151123,5796991
2018-02-07,97.425407,98.281570,96.834953,97.760002,80.883911,3863370
2018-02-08,97.327003,97.494293,95.211197,96.067360,79.483475,3765513
2018-02-09,95.850861,96.185448,93.213486,94.610901,78.278442,6131927
2018-02-12,95.870537,96.588928,95.467064,96.205132,79.597466,3365270
2018-02-13,96.185448,96.431473,95.408012,95.408012,78.937943,2664188
