Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,33.099998,33.119999,32.299999,32.660000,32.660000,69669
2018-01-03,32.639999,33.599998,32.639999,33.340000,33.340000,257375
2018-01-04,33.740002,33.860001,33.340000,33.540001,33.540001,167286
2018-01-05,33.860001,34.320000,31.400000,32.000000,32.000000,530521
2018-01-08,32.520000,33.080002,31.940001,32.580002,32.580002,988571
2018-01-09,32.680000,33.180000,32.520000,32.599998,32.599998,169982
2018-01-10,32.400002,33.060001,31.940001,33.000000,33.000000,226770
2018-01-11,32.779999,33.080002,32.459999,32.700001,32.700001,228374
2018-01-12,32.639999,33.060001,32.480000,32.639999,32.639999,192295
2018-01-15,32.619999,33.360001,32.619999,33.040001,33.040001,152182
2018-01-16,33.279999,33.380001,32.619999,32.799999,32.799999,122285
2018-01-17,32.840000,33.000000,32.680000,32.799999,32.799999,219682
2018-01-18,32.959999,33.160000,32.619999,33.160000,33.160000,154330
2018-01-19,33.200001,33.500000,33.000000,33.439999,33.439999,120509
2018-01-22,34.080002,35.320000,34.080002,34.500000,34.500000,545801
2018-01-23,34.759998,34.759998,34.099998,34.480000,34.480000,152461
2018-01-24,34.320000,34.340000,33.680000,33.759998,33.759998,168336
2018-01-25,33.740002,34.000000,33.320000,33.759998,33.759998,160565
2018-01-26,33.779999,35.060001,33.220001,35.060001,35.060001,292144
2018-01-29,34.919998,35.139999,34.639999,35.000000,35.000000,399625
2018-01-30,34.520000,35.299999,34.439999,34.540001,34.540001,316457
2018-01-31,34.680000,34.700001,34.160000,34.560001,34.560001,166066
2018-02-01,34.840000,35.000000,33.840000,33.980000,33.980000,96933
2018-02-02,33.820000,33.880001,32.820000,33.060001,33.060001,238015
2018-02-05,33.020000,33.020000,32.340000,32.419998,32.419998,154786
2018-02-06,31.500000,31.799999,30.400000,31.639999,31.639999,366688
2018-02-07,33.099998,33.700001,32.639999,33.200001,33.200001,229123
2018-02-08,33.520000,33.660000,32.299999,32.599998,32.599998,231529
2018-02-09,32.000000,32.360001,31.440001,31.980000,31.980000,579481
2018-02-12,33.000000,33.740002,33.000000,33.480000,33.480000,290690
2018-02-13,33.580002,35.060001,33.520000,34.360001,34.360001,318734
2018-02-14,34.500000,34.500000,33.860001,34.500000,34.500000,268335
2018-02-15,34.500000,34.759998,34.240002,34.500000,34.500000,556655
2018-02-16,34.599998,34.700001,34.400002,34.540001,34.540001,320888
2018-02-19,34.480000,34.599998,34.220001,34.500000,34.500000,107271
2018-02-20,34.480000,34.580002,34.320000,34.400002,34.400002,129101
2018-02-21,34.480000,34.639999,34.279999,34.500000,34.500000,135020
2018-02-22,34.180000,34.580002,34.119999,34.500000,34.500000,205266
2018-02-23,34.480000,34.619999,34.400002,34.500000,34.500000,209554
2018-02-26,34.799999,36.680000,34.759998,36.419998,36.419998,482486
2018-02-27,36.540001,36.560001,35.639999,35.799999,35.799999,207988
2018-02-28,35.660000,36.180000,35.660000,36.000000,36.000000,256373
2018-03-01,35.880001,36.160000,35.299999,36.099998,36.099998,385658
2018-03-02,35.599998,36.020000,35.380001,35.860001,35.860001,229718
2018-03-05,35.680000,36.880001,35.660000,36.799999,36.799999,248098
2018-03-06,37.000000,37.119999,36.180000,36.619999,36.619999,330753
2018-03-07,36.540001,38.160000,36.439999,37.900002,37.900002,245158
2018-03-08,38.080002,38.400002,37.759998,38.400002,38.400002,211971
2018-03-09,38.400002,38.799999,38.259998,38.619999,38.619999,528065
2018-03-12,38.980000,39.439999,38.560001,39.000000,39.000000,312563
2018-03-13,39.000000,39.060001,38.480000,38.599998,38.599998,294846
2018-03-14,38.439999,38.880001,37.959999,38.020000,38.020000,174869
2018-03-15,38.200001,38.480000,37.980000,38.360001,38.360001,257008
2018-03-16,38.599998,38.599998,38.040001,38.599998,38.599998,2628732
2018-03-19,38.680000,38.799999,38.360001,38.779999,38.779999,271208
2018-03-20,38.779999,38.939999,38.220001,38.939999,38.939999,212521
2018-03-21,39.000000,39.580002,38.860001,39.119999,39.119999,180501
