Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,93.349998,93.949997,92.120003,92.800003,85.723976,2334984
2018-01-03,93.000000,94.650002,92.629997,94.070000,86.897141,2346852
2018-01-04,94.620003,95.430000,94.339996,95.089996,87.839363,2403598
2018-01-05,95.209999,96.440002,95.209999,96.440002,89.086426,2114301
2018-01-08,96.879997,96.970001,95.809998,96.269997,88.929390,1790705
2018-01-09,96.110001,96.529999,95.050003,95.410004,88.134972,1974442
2018-01-10,95.300003,95.709999,94.330002,94.580002,87.368256,1991305
2018-01-11,92.849998,93.739998,91.040001,91.430000,84.458435,4274991
2018-01-12,91.000000,91.470001,90.269997,90.730003,83.811821,3437210
2018-01-15,90.349998,90.610001,89.709999,90.059998,83.192902,2053812
2018-01-16,90.120003,92.750000,90.050003,90.970001,84.033524,2964495
2018-01-17,90.209999,90.900002,89.860001,90.470001,83.571648,2829909
2018-01-18,91.300003,91.650002,90.260002,91.180000,84.227493,2465389
2018-01-19,91.400002,92.459999,91.160004,92.300003,85.262108,3322023
2018-01-22,92.199997,92.360001,91.339996,91.779999,84.781754,1925206
2018-01-23,92.559998,93.480003,92.500000,92.910004,85.825584,2512030
2018-01-24,92.820000,93.190002,92.269997,92.269997,85.234383,2778543
2018-01-25,91.849998,92.239998,90.330002,90.800003,83.876480,3056036
2018-01-26,90.970001,91.860001,90.550003,91.720001,84.726334,2043138
2018-01-29,91.879997,92.330002,90.940002,92.089996,85.068115,2300555
2018-01-30,90.150002,93.080002,89.570000,90.129997,83.257553,4982722
2018-01-31,89.500000,90.849998,89.320000,90.830002,83.904190,3511792
2018-02-01,91.500000,91.879997,89.400002,89.790001,82.943489,3262345
2018-02-02,89.129997,89.250000,88.000000,88.000000,81.289986,3560357
2018-02-05,87.489998,87.889999,86.540001,87.440002,80.772682,3817294
2018-02-06,85.500000,86.349998,83.500000,85.290001,78.786621,6703229
2018-02-07,86.500000,86.699997,85.370003,86.279999,79.701118,4015307
2018-02-08,85.519997,85.779999,83.629997,84.080002,77.668884,4560804
2018-02-09,83.500000,84.459999,82.190002,82.860001,76.541916,5529684
2018-02-12,83.629997,84.389999,83.279999,83.279999,76.929886,3376948
2018-02-13,82.970001,83.449997,82.419998,82.800003,76.486488,3256811
2018-02-14,83.510002,84.349998,82.449997,83.699997,77.317856,4016728
2018-02-15,84.550003,84.839996,83.330002,83.860001,77.465652,2724883
2018-02-16,84.440002,84.849998,83.930000,84.309998,77.881340,3611138
2018-02-19,84.449997,84.669998,83.570000,83.860001,77.465652,2058197
2018-02-20,84.160004,84.720001,83.440002,84.510002,78.066093,2456140
2018-02-21,84.339996,84.690002,83.739998,84.500000,78.056854,2643720
2018-02-22,83.650002,84.769997,83.010002,84.500000,78.056854,2436128
2018-02-23,84.860001,84.900002,83.879997,84.519997,78.075325,2323106
2018-02-26,85.419998,85.610001,84.349998,84.849998,78.380165,2487095
2018-02-27,85.470001,86.220001,84.930000,85.449997,78.934410,3211988
2018-02-28,85.339996,86.580002,85.290001,86.199997,79.627228,3458333
2018-03-01,85.290001,85.550003,83.300003,84.099998,77.687355,4603441
2018-03-02,83.129997,83.250000,82.050003,82.470001,76.181641,4537415
2018-03-05,82.099998,84.500000,82.080002,84.230003,77.807442,3512341
2018-03-06,85.129997,85.269997,84.440002,84.550003,78.103043,2548696
2018-03-07,84.419998,86.989998,84.160004,86.680000,80.070633,4084346
2018-03-08,86.559998,88.129997,86.330002,87.860001,81.160660,3596742
2018-03-09,87.519997,88.550003,87.410004,88.389999,81.650238,2802206
2018-03-12,89.199997,89.379997,87.779999,88.370003,81.631760,2011463
2018-03-13,88.300003,88.889999,86.900002,87.419998,80.754196,3088073
2018-03-14,86.989998,87.839996,86.730003,87.239998,80.587929,2577109
2018-03-15,87.610001,88.309998,86.959999,87.900002,81.197601,3153212
2018-03-16,88.699997,88.699997,87.269997,87.349998,80.689537,11629531
2018-03-19,87.000000,87.080002,85.370003,85.790001,79.248489,3101052
2018-03-20,85.699997,85.910004,84.760002,85.400002,78.888229,2939027
2018-03-21,85.779999,85.989998,84.970001,85.849998,79.303909,2191215
2018-03-22,84.860001,85.690002,84.660004,85.150002,78.657303,3383130
2018-03-23,83.900002,84.650002,83.180000,84.070000,77.659637,4022805
2018-03-26,84.370003,84.739998,82.519997,82.980003,76.652756,2852736
