Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,89.519997,90.000000,89.059998,89.980003,83.620132,396156
2018-01-03,90.339996,91.220001,89.980003,90.860001,84.437927,287744
2018-01-04,91.279999,91.339996,90.400002,90.699997,84.289238,445848
2018-01-05,91.019997,93.540001,90.800003,93.519997,86.909920,700894
2018-01-08,94.000000,94.279999,92.879997,93.059998,86.482422,518934
2018-01-09,93.300003,93.940002,92.959999,93.699997,87.077194,380932
2018-01-10,93.620003,93.620003,92.059998,92.699997,86.147873,468350
2018-01-11,92.879997,93.099998,91.300003,91.720001,85.237152,548326
2018-01-12,92.040001,92.099998,90.779999,91.260002,84.809662,453221
2018-01-15,91.320000,92.019997,90.559998,91.680000,85.199974,364181
2018-01-16,92.000000,92.900002,91.839996,92.839996,86.277985,490843
2018-01-17,92.339996,92.559998,90.959999,91.419998,84.958351,551930
2018-01-18,91.699997,91.699997,89.480003,90.120003,83.750237,664656
2018-01-19,90.220001,90.699997,89.500000,89.660004,83.322746,675971
2018-01-22,89.860001,90.400002,89.559998,89.959999,83.601540,443552
2018-01-23,90.500000,91.599998,90.300003,91.120003,84.679558,590155
2018-01-24,91.279999,91.820000,90.300003,90.300003,83.917511,490134
2018-01-25,90.080002,90.339996,89.199997,89.540001,83.211227,520999
2018-01-26,89.800003,90.500000,89.440002,90.260002,83.880341,463331
2018-01-29,90.379997,90.500000,88.699997,89.300003,82.988205,572498
2018-01-30,88.839996,89.739998,88.820000,89.220001,82.913849,525870
2018-01-31,89.300003,89.580002,87.940002,88.019997,81.798660,617966
2018-02-01,88.120003,88.220001,85.260002,86.360001,80.256004,1029255
2018-02-02,86.500000,86.500000,85.139999,85.779999,79.716980,559831
2018-02-05,85.500000,86.540001,85.019997,85.139999,79.122231,672782
2018-02-06,82.360001,83.820000,81.760002,82.879997,77.021965,1487337
2018-02-07,83.419998,83.720001,82.419998,83.040001,77.170647,663615
2018-02-08,82.500000,83.400002,81.580002,82.180000,76.371437,752976
2018-02-09,81.940002,82.760002,80.919998,81.099998,75.367775,780966
2018-02-12,81.959999,82.580002,81.559998,82.000000,76.204170,549502
2018-02-13,82.019997,82.800003,81.699997,81.879997,76.092651,515163
2018-02-14,82.300003,83.440002,81.900002,83.160004,77.282173,620297
2018-02-15,83.599998,83.779999,82.059998,82.519997,76.687408,647499
2018-02-16,82.900002,84.059998,82.480003,83.519997,77.616722,568716
2018-02-19,84.160004,84.239998,82.879997,83.139999,77.263580,412631
2018-02-20,83.199997,83.639999,82.779999,83.500000,77.598137,494933
2018-02-21,83.059998,83.120003,82.000000,82.339996,76.520126,506128
2018-02-22,82.019997,82.540001,81.580002,82.379997,76.557304,422261
2018-02-23,82.660004,82.779999,81.800003,82.339996,76.520126,442459
2018-02-26,82.820000,83.599998,82.760002,83.220001,77.337936,703109
