Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-03,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-04,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-05,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-08,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-09,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-10,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-11,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-12,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-15,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-16,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-17,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-18,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-19,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-22,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-23,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-24,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-25,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-26,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-29,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-30,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-01-31,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-01,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-02,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-05,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-06,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-07,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-08,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-09,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-12,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-13,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-14,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-15,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-16,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-19,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-20,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-21,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-22,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-23,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-26,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-27,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-02-28,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-03-01,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-03-02,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-03-05,75.959999,75.959999,75.959999,75.959999,68.386574,0
2018-03-06,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-07,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-08,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-09,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-12,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-13,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-14,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-15,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-16,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-19,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-20,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-21,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-22,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-23,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-26,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-27,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-28,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-03-29,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-03,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-04,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-05,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-06,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-09,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-10,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-11,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-12,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-13,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-16,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-17,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-18,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-19,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-20,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-23,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-24,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-25,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-26,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-27,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-04-30,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-02,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-03,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-04,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-07,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-08,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-09,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-10,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-11,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-14,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-15,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-16,75.959999,75.959999,75.959999,75.959999,69.137459,0
2018-05-17,75.959999,75.959999,75.959999,75.959999,69.137459,0
