Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,87.440002,87.599998,86.540001,86.940002,76.908676,426477
2018-01-03,87.279999,87.800003,86.980003,87.559998,77.457138,385923
2018-01-04,88.300003,88.860001,87.860001,88.720001,78.483292,641655
2018-01-05,88.860001,90.500000,88.779999,90.500000,80.057915,535348
2018-01-08,90.959999,91.519997,90.639999,91.040001,80.535606,423496
2018-01-09,91.160004,92.180000,90.699997,92.040001,81.420219,586731
2018-01-10,92.120003,92.500000,90.599998,90.980003,80.482529,629913
2018-01-11,91.260002,91.360001,89.919998,90.199997,79.792534,553601
2018-01-12,90.320000,90.480003,89.019997,89.360001,79.049454,608722
2018-01-15,89.500000,89.599998,88.480003,88.739998,78.500977,587469
2018-01-16,88.660004,89.820000,88.639999,89.080002,78.801758,463474
2018-01-17,88.820000,89.419998,88.339996,89.419998,79.102524,567064
2018-01-18,89.779999,89.919998,89.339996,89.779999,79.420990,517299
2018-01-19,89.720001,91.059998,89.599998,91.059998,80.553291,706970
2018-01-22,91.059998,91.339996,90.199997,90.300003,79.880989,490242
2018-01-23,91.059998,92.139999,90.860001,92.019997,81.402534,582043
2018-01-24,92.019997,92.099998,91.000000,91.000000,80.500229,771466
2018-01-25,90.559998,91.820000,90.360001,90.680000,80.217155,610326
2018-01-26,90.559998,92.199997,90.559998,92.099998,81.473305,605145
2018-01-29,91.860001,92.519997,91.480003,92.379997,81.720993,382157
2018-01-30,92.160004,93.540001,92.059998,92.940002,82.216385,743343
2018-01-31,93.199997,93.459999,92.559998,93.000000,82.269455,703268
2018-02-01,93.400002,93.820000,89.760002,90.239998,79.827919,1034840
2018-02-02,90.480003,90.480003,87.480003,87.580002,77.474831,1181181
2018-02-05,87.019997,88.239998,86.540001,87.500000,77.404068,687455
2018-02-06,84.680000,86.680000,84.260002,85.279999,75.440201,1413883
2018-02-07,85.519997,87.800003,84.959999,87.440002,77.350990,981383
2018-02-08,86.680000,86.820000,84.720001,84.879997,75.086357,853417
2018-02-09,84.660004,85.800003,83.919998,84.180000,74.467133,901227
2018-02-12,85.239998,86.379997,84.919998,85.279999,75.440201,551679
2018-02-13,85.459999,85.919998,84.959999,85.040001,75.227905,434921
2018-02-14,85.779999,86.339996,84.260002,86.139999,76.200966,639582
2018-02-15,86.680000,87.019997,85.820000,86.279999,76.324821,448160
2018-02-16,86.500000,87.879997,86.379997,87.879997,77.740219,614764
2018-02-19,88.400002,88.459999,86.419998,86.419998,76.448669,357823
2018-02-20,86.639999,87.279999,85.839996,86.739998,76.731758,525950
2018-02-21,86.540001,87.320000,86.419998,87.260002,77.191750,466116
2018-02-22,86.720001,87.800003,86.220001,87.680000,77.563293,392043
2018-02-23,88.080002,88.080002,87.059998,87.940002,77.793297,376483
2018-02-26,88.480003,88.779999,87.800003,88.320000,78.129456,443738
2018-02-27,87.000000,87.500000,83.860001,86.480003,76.501755,1143876
2018-02-28,86.019997,87.940002,85.660004,87.099998,77.050209,820626
2018-03-01,87.099998,87.099998,84.639999,84.720001,74.944817,863581
2018-03-02,84.000000,84.680000,82.400002,82.699997,73.157883,872402
2018-03-05,82.139999,83.699997,82.040001,83.440002,73.812523,817502
2018-03-06,84.500000,84.559998,82.900002,83.000000,73.423286,542279
2018-03-07,82.580002,84.019997,82.300003,84.019997,74.325592,646983
2018-03-08,83.660004,84.959999,83.180000,84.919998,75.121742,506561
2018-03-09,85.019997,85.720001,84.300003,85.139999,75.316360,656026
2018-03-12,85.720001,85.720001,84.379997,84.980003,75.174828,443515
