Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,86.139999,86.379997,84.620003,85.639999,64.200989,438798
2018-01-03,85.739998,87.180000,85.440002,86.760002,65.040627,532976
2018-01-04,87.400002,88.839996,87.339996,88.419998,66.285057,738912
2018-01-05,88.400002,89.000000,87.279999,88.300003,66.195099,723803
2018-01-08,88.300003,88.879997,87.120003,87.199997,65.370468,823032
2018-01-09,87.180000,88.400002,86.800003,88.320000,66.210091,676602
2018-01-10,88.199997,89.040001,87.580002,88.459999,66.315041,662423
2018-01-11,87.099998,88.559998,87.019997,88.519997,66.360016,2569233
2018-01-12,88.980003,91.260002,88.480003,90.760002,68.039261,1667732
2018-01-15,91.099998,92.400002,90.699997,92.000000,68.968842,4468265
2018-01-16,92.820000,92.820000,91.320000,92.180000,69.103798,725875
2018-01-17,92.599998,93.419998,92.059998,93.220001,69.883430,847804
2018-01-18,93.660004,94.360001,93.059998,93.440002,70.048363,941126
2018-01-19,94.059998,95.779999,93.839996,95.000000,71.217827,981561
2018-01-22,95.300003,95.599998,93.239998,93.599998,70.168304,615544
2018-01-23,95.000000,95.199997,93.019997,93.480003,70.078346,746903
2018-01-24,93.940002,94.139999,93.000000,93.160004,69.838455,721050
2018-01-25,93.160004,94.180000,92.239998,94.000000,70.468170,774331
2018-01-26,94.800003,95.000000,93.639999,94.199997,70.618095,621016
2018-01-29,94.559998,94.900002,94.160004,94.300003,70.693069,468757
2018-01-30,93.800003,94.279999,93.220001,93.760002,70.288254,627707
2018-01-31,93.980003,94.760002,92.440002,92.580002,69.403656,800719
2018-02-01,93.199997,93.919998,91.559998,92.360001,69.238716,786394
2018-02-02,92.199997,92.260002,89.519997,89.519997,67.109680,764043
2018-02-05,88.739998,89.440002,86.879997,89.320000,66.959755,1172220
2018-02-06,85.500000,88.760002,84.459999,87.279999,65.430435,1298711
2018-02-07,88.500000,90.160004,87.160004,89.980003,67.454536,1001239
2018-02-08,89.620003,89.779999,84.660004,85.059998,63.766197,1061289
2018-02-09,85.019997,85.300003,81.379997,83.639999,62.701675,1150603
2018-02-12,85.180000,86.300003,85.000000,85.580002,64.156029,704193
2018-02-13,85.779999,86.099998,84.900002,85.580002,64.156029,516651
2018-02-14,86.500000,87.860001,85.459999,87.139999,65.325485,807111
2018-02-15,89.080002,89.699997,88.000000,89.059998,66.764839,808200
2018-02-16,89.919998,90.800003,89.339996,90.059998,67.514511,671860
2018-02-19,91.000000,91.120003,89.379997,90.000000,67.469528,601246
2018-02-20,93.300003,93.599998,90.639999,93.000000,69.718506,1178389
2018-02-21,93.580002,94.699997,93.160004,94.019997,70.483170,830291
2018-02-22,93.900002,95.760002,93.199997,94.820000,71.082893,1017216
2018-02-23,95.000000,95.360001,93.080002,93.540001,70.123322,846794
2018-02-26,94.279999,94.639999,91.959999,92.540001,69.373672,686816
2018-02-27,91.239998,92.260002,91.059998,91.699997,68.743950,1086199
2018-02-28,91.559998,94.160004,91.320000,93.339996,69.973389,1436468
2018-03-01,94.120003,94.239998,89.139999,89.419998,67.034721,955868
2018-03-02,88.339996,88.339996,86.139999,86.419998,64.785736,938861
2018-03-05,85.419998,88.639999,84.820000,88.260002,66.165108,804371
2018-03-06,92.000000,92.339996,88.000000,88.459999,66.315041,1234463
2018-03-07,88.199997,89.459999,87.739998,89.160004,66.839813,685680
2018-03-08,89.099998,89.239998,86.559998,87.800003,65.820267,919562
2018-03-09,87.320000,88.660004,86.300003,88.040001,66.000183,767017
2018-03-12,89.040001,89.699997,86.739998,87.120003,65.310501,670274
2018-03-13,87.199997,88.900002,86.360001,86.820000,65.085602,771373
2018-03-14,87.000000,87.400002,85.040001,85.339996,63.976097,789450
2018-03-15,85.360001,85.580002,82.400002,84.379997,63.256424,1359404
2018-03-16,84.419998,84.720001,82.300003,82.300003,61.697136,6195538
2018-03-19,82.540001,83.160004,81.220001,81.599998,61.172371,1322484
2018-03-20,82.199997,84.379997,81.820000,84.180000,63.106499,1269074
2018-03-21,84.800003,85.139999,83.660004,84.879997,63.631260,956227
2018-03-22,84.080002,84.779999,82.599998,83.099998,62.296856,1092824
2018-03-23,82.099998,82.779999,80.620003,81.860001,61.367275,914537
2018-03-26,81.900002,82.559998,79.860001,80.099998,60.047882,765885
2018-03-27,81.779999,82.360001,80.760002,81.400002,61.022430,940415
2018-03-28,80.180000,80.400002,78.820000,79.440002,59.553101,867405
2018-03-29,79.580002,80.180000,78.940002,79.860001,59.867958,1066437
2018-04-03,79.000000,79.760002,78.160004,79.459999,59.568096,994377
2018-04-04,79.379997,79.680000,77.559998,78.860001,59.118298,845567
2018-04-05,80.099998,81.360001,80.099998,81.260002,60.917484,804411
2018-04-06,80.500000,80.680000,79.260002,80.160004,60.092861,842343
2018-04-09,80.739998,81.180000,78.720001,79.019997,59.238239,634432
2018-04-10,80.000000,81.559998,79.519997,81.360001,60.992447,968271
2018-04-11,81.000000,81.839996,78.940002,79.120003,59.313217,939630
2018-04-12,79.480003,80.660004,79.279999,80.220001,60.137833,1014462
2018-04-13,81.019997,81.680000,79.339996,80.080002,60.032879,914810
2018-04-16,78.860001,79.080002,78.320000,78.559998,60.557053,741350
2018-04-17,79.279999,81.239998,79.040001,80.919998,62.376236,1264657
2018-04-18,81.199997,82.260002,80.900002,82.099998,63.285824,966124
