Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,225.000000,226.100006,221.100006,225.000000,189.063217,245508
2018-01-03,225.000000,229.800003,225.000000,229.800003,193.096558,399820
2018-01-04,231.000000,232.899994,230.000000,232.300003,195.197281,386081
2018-01-05,234.500000,237.300003,233.500000,237.100006,199.230637,459793
2018-01-08,239.699997,241.000000,237.399994,238.500000,200.407013,516037
2018-01-09,238.800003,257.399994,237.699997,251.300003,211.162628,1583897
2018-01-10,248.699997,249.699997,242.199997,242.399994,203.684113,976716
2018-01-11,243.500000,247.399994,242.199997,242.800003,204.020233,648111
2018-01-12,244.000000,245.399994,241.600006,244.100006,205.112595,286140
2018-01-15,243.100006,243.399994,240.199997,241.100006,202.591736,285669
2018-01-16,242.600006,246.600006,242.100006,243.800003,204.860504,515233
2018-01-17,243.500000,245.699997,242.100006,245.300003,206.120926,430431
2018-01-18,247.300003,248.000000,245.300003,246.899994,207.465363,459423
2018-01-19,246.500000,250.500000,245.699997,250.100006,210.154266,437984
2018-01-22,248.000000,248.699997,246.100006,247.899994,208.305649,302787
2018-01-23,249.199997,249.899994,246.199997,247.100006,207.633438,353704
2018-01-24,248.000000,249.100006,245.699997,246.100006,206.793167,510339
2018-01-25,245.600006,247.199997,241.699997,243.899994,204.944519,452835
2018-01-26,245.000000,246.699997,243.800003,246.399994,207.045242,312261
2018-01-29,246.300003,247.399994,245.100006,245.399994,206.204941,285432
2018-01-30,243.300003,245.100006,241.199997,242.600006,203.852173,428202
2018-01-31,245.000000,246.300003,241.399994,241.699997,203.095917,493380
2018-02-01,242.800003,244.800003,236.899994,238.800003,200.659103,613096
2018-02-02,238.000000,238.199997,233.000000,233.399994,196.121567,589845
2018-02-05,231.399994,232.899994,230.399994,230.899994,194.020874,399431
2018-02-06,220.699997,231.100006,217.899994,227.699997,191.331985,942296
2018-02-07,230.699997,233.800003,228.500000,233.100006,195.869476,619726
2018-02-08,231.600006,232.500000,225.199997,225.699997,189.651413,528850
2018-02-09,225.000000,227.300003,221.699997,222.500000,186.962524,878676
2018-02-12,225.300003,226.199997,222.699997,223.600006,187.886826,485323
2018-02-13,223.899994,225.399994,222.199997,223.600006,187.886826,370218
2018-02-14,225.699997,228.800003,219.699997,228.199997,191.752106,541849
2018-02-15,229.800003,232.199997,226.899994,228.600006,192.088242,527721
2018-02-16,229.399994,231.199997,227.500000,230.399994,193.600739,598494
2018-02-19,231.500000,231.500000,227.699997,228.199997,191.752106,256419
2018-02-20,228.600006,229.300003,225.399994,229.300003,192.676437,384514
2018-02-21,229.800003,230.800003,228.199997,230.800003,193.936844,325244
2018-02-22,228.800003,231.300003,227.500000,230.300003,193.516693,309081
2018-02-23,230.000000,230.399994,224.800003,226.800003,190.575729,452523
2018-02-26,227.899994,229.300003,225.899994,227.199997,190.911835,361281
2018-02-27,227.699997,228.800003,224.699997,225.899994,189.819473,344398
2018-02-28,224.899994,226.899994,224.500000,225.699997,189.651413,314188
2018-03-01,225.000000,226.100006,219.699997,220.399994,185.197922,472298
2018-03-02,218.300003,219.199997,215.600006,217.199997,182.509033,495916
2018-03-05,214.500000,219.500000,213.300003,219.000000,184.021545,527982
2018-03-06,222.100006,223.399994,220.199997,220.199997,185.029846,413927
2018-03-07,218.600006,222.600006,217.600006,220.300003,185.113907,460741
2018-03-08,219.300003,224.600006,217.899994,223.899994,188.138901,483412
2018-03-09,223.300003,223.300003,217.500000,220.899994,185.618042,715236
2018-03-12,222.399994,223.399994,220.899994,222.199997,186.710434,315322
2018-03-13,221.800003,223.300003,218.300003,219.300003,184.273621,462134
2018-03-14,218.600006,222.600006,218.199997,220.199997,185.029846,354260
2018-03-15,220.300003,223.500000,220.100006,222.500000,186.962524,362791
2018-03-16,224.600006,224.600006,222.000000,222.600006,187.046539,679501
2018-03-19,222.000000,222.500000,218.800003,220.500000,185.281952,388274
2018-03-20,221.000000,224.399994,220.199997,223.500000,187.802811,387222
2018-03-21,224.300003,224.800003,223.300003,224.199997,188.391006,309064
2018-03-22,222.100006,224.600006,220.800003,223.100006,187.466705,582745
2018-03-23,221.000000,221.000000,214.600006,216.000000,181.500687,570154
2018-03-26,217.100006,219.100006,214.199997,215.399994,180.996521,364432
2018-03-27,219.399994,220.000000,217.199997,219.000000,184.021545,477385
2018-03-28,217.000000,217.899994,214.699997,217.199997,182.509033,372619
2018-03-29,218.800003,224.899994,217.699997,224.300003,188.475021,675751
2018-04-03,222.100006,223.000000,219.199997,221.199997,185.870148,467094
2018-04-04,221.699997,221.699997,215.699997,218.699997,183.769440,449429
2018-04-05,222.899994,223.399994,220.500000,222.800003,187.214615,397272
2018-04-06,221.699997,224.000000,219.800003,222.699997,187.130569,393137
2018-04-09,223.800003,224.699997,221.000000,222.100006,186.626404,316723
2018-04-10,226.300003,229.600006,226.000000,228.300003,191.836166,630512
2018-04-11,228.500000,228.600006,223.899994,225.300003,189.315308,414128
2018-04-12,225.300003,225.699997,223.699997,225.300003,189.315308,413362
2018-04-13,227.000000,227.300003,224.399994,225.000000,189.063217,342726
2018-04-16,225.000000,225.600006,222.000000,222.199997,186.710434,273137
2018-04-17,222.699997,227.300003,222.199997,227.000000,190.743790,398638
2018-04-18,227.000000,227.000000,214.500000,217.800003,183.013199,1778376
2018-04-19,217.000000,223.500000,216.399994,222.199997,186.710434,824799
2018-04-20,220.699997,220.800003,217.899994,220.199997,185.029846,644731
2018-04-23,219.600006,223.100006,218.699997,223.000000,187.382645,506254
2018-04-24,222.500000,226.000000,221.800003,226.000000,189.903503,718708
2018-04-25,224.300003,224.300003,218.199997,221.899994,186.458359,615116
2018-04-26,222.500000,224.800003,221.800003,224.800003,188.895172,445129
2018-04-27,225.500000,225.500000,221.500000,223.399994,187.718781,603999
2018-04-30,220.600006,222.300003,220.000000,221.199997,189.691162,386890
2018-05-02,221.199997,227.699997,220.899994,226.600006,194.321945,546613
2018-05-03,226.000000,227.399994,223.199997,225.300003,193.207138,402310
2018-05-04,225.500000,227.300003,225.100006,226.899994,194.579193,365077
2018-05-07,226.699997,229.399994,226.699997,228.199997,195.694046,243270
2018-05-08,227.100006,228.800003,226.699997,228.000000,195.522522,348534
2018-05-09,227.800003,228.300003,225.500000,226.399994,194.150436,354347
2018-05-10,226.800003,227.000000,222.500000,224.399994,192.435333,347779
