8.168000000000000682e+01 8.148227691650390625e+01
8.213999900000000309e+01 8.230809020996093750e+01
8.213999900000000309e+01 8.273069000244140625e+01
7.551999700000000360e+01 8.288770294189453125e+01
7.894000200000000689e+01 7.912017059326171875e+01
7.600000000000000000e+01 8.019972991943359375e+01
7.600000000000000000e+01 7.869381713867187500e+01
7.641999800000000675e+01 7.818087005615234375e+01
7.495999899999999627e+01 7.819583129882812500e+01
7.559999799999999937e+01 7.712596893310546875e+01
7.708000199999999325e+01 7.705184936523437500e+01
8.100000000000000000e+01 7.795887756347656250e+01
8.059999799999999937e+01 8.015396881103515625e+01
8.186000099999999691e+01 8.066009521484375000e+01
8.208000199999999325e+01 8.154297637939453125e+01
8.605999799999999311e+01 8.209861755371093750e+01
8.081999999999999318e+01 8.449684143066406250e+01
7.891999800000000675e+01 8.280973815917968750e+01
8.059999799999999937e+01 8.118695831298828125e+01
7.745999899999999627e+01 8.184796142578125000e+01
8.209999799999999937e+01 8.007821655273437500e+01
8.100000000000000000e+01 8.229479217529296875e+01
8.012000299999999697e+01 8.210285186767578125e+01
7.886000099999999691e+01 8.135321044921875000e+01
7.573999799999999993e+01 8.053581237792968750e+01
7.480000300000000379e+01 7.855014801025390625e+01
7.363999900000000309e+01 7.750006103515625000e+01
7.837999700000000303e+01 7.668598175048828125e+01
7.800000000000000000e+01 7.876744842529296875e+01
7.630000300000000379e+01 7.888242340087890625e+01
7.440000200000000063e+01 7.786965942382812500e+01
7.300000000000000000e+01 7.655614471435546875e+01
7.113999900000000309e+01 7.546325683593750000e+01
6.890000200000000063e+01 7.418284606933593750e+01
6.890000200000000063e+01 7.278103637695312500e+01
6.876000200000000007e+01 7.207923889160156250e+01
6.941999800000000675e+01 7.147283935546875000e+01
6.941999800000000675e+01 7.140036773681640625e+01
7.030000300000000379e+01 7.123009490966796875e+01
7.036000099999999691e+01 7.153627777099609375e+01
7.023999799999999993e+01 7.160861206054687500e+01
7.101999700000000360e+01 7.163336944580078125e+01
7.063999900000000309e+01 7.210530090332031250e+01
