5.340000200000000063e+01 5.365188217163085938e+01
5.456000099999999975e+01 5.398775863647460938e+01
5.374000199999999694e+01 5.456564331054687500e+01
5.359000000000000341e+01 5.447240066528320312e+01
5.386000099999999691e+01 5.480883026123046875e+01
5.450000000000000000e+01 5.440627288818359375e+01
5.506000099999999975e+01 5.454072952270507812e+01
5.715000200000000063e+01 5.497437286376953125e+01
5.732000000000000028e+01 5.590379714965820312e+01
5.565999999999999659e+01 5.679567337036132812e+01
5.542999999999999972e+01 5.755405807495117188e+01
5.638000100000000003e+01 5.714101409912109375e+01
5.536000099999999691e+01 5.643438720703125000e+01
5.624000199999999694e+01 5.635508728027343750e+01
5.602000000000000313e+01 5.675393295288085938e+01
5.649000199999999694e+01 5.642337417602539062e+01
5.620000100000000032e+01 5.691573715209960938e+01
5.613999900000000309e+01 5.686803436279296875e+01
5.609999799999999937e+01 5.701700592041015625e+01
5.729999899999999968e+01 5.684363174438476562e+01
5.720000100000000032e+01 5.706101226806640625e+01
5.593999900000000025e+01 5.734400558471679688e+01
5.615999999999999659e+01 5.765894699096679688e+01
5.407000000000000028e+01 5.731401062011718750e+01
5.452000000000000313e+01 5.627785873413085938e+01
5.272000100000000344e+01 5.591737747192382812e+01
5.263000100000000003e+01 5.458526992797851562e+01
5.315999999999999659e+01 5.430138397216796875e+01
5.222000100000000344e+01 5.347009658813476562e+01
5.247999999999999687e+01 5.336912536621093750e+01
5.190999999999999659e+01 5.343650054931640625e+01
5.475000000000000000e+01 5.290578079223632812e+01
5.458000200000000035e+01 5.348773193359375000e+01
5.332000000000000028e+01 5.393981170654296875e+01
5.345999900000000338e+01 5.507791519165039062e+01
5.372999999999999687e+01 5.467574691772460938e+01
5.332000000000000028e+01 5.412771606445312500e+01
5.429999899999999968e+01 5.418569183349609375e+01
5.440000200000000063e+01 5.442131805419921875e+01
5.270999900000000338e+01 5.450154495239257812e+01
5.400000000000000000e+01 5.466771697998046875e+01
5.449000199999999694e+01 5.453197860717773438e+01
5.447999999999999687e+01 5.412583160400390625e+01
5.472000100000000344e+01 5.491900253295898438e+01
5.586000099999999691e+01 5.521865844726562500e+01
5.640000200000000063e+01 5.552397537231445312e+01
5.615999999999999659e+01 5.607372283935546875e+01
