3.336000099999999691e+01 3.298449325561523438e+01
3.357000000000000028e+01 3.307544708251953125e+01
3.333000200000000035e+01 3.327323913574218750e+01
3.357000000000000028e+01 3.314756393432617188e+01
3.341999799999999965e+01 3.331568908691406250e+01
3.286000099999999691e+01 3.323017501831054688e+01
3.284000000000000341e+01 3.284135437011718750e+01
3.245000100000000032e+01 3.274268722534179688e+01
3.195999899999999982e+01 3.242247772216796875e+01
3.213000100000000003e+01 3.201895523071289062e+01
3.274000199999999694e+01 3.202930450439453125e+01
3.267999999999999972e+01 3.241567611694335938e+01
3.198999999999999844e+01 3.244589233398437500e+01
3.350000000000000000e+01 3.201380157470703125e+01
3.286999899999999997e+01 3.296070480346679688e+01
3.342999999999999972e+01 3.269519424438476562e+01
3.341999799999999965e+01 3.309460830688476562e+01
3.270999900000000338e+01 3.313562393188476562e+01
3.224000199999999694e+01 3.271453094482421875e+01
3.250000000000000000e+01 3.230012893676757812e+01
3.290999999999999659e+01 3.236510467529296875e+01
3.409000000000000341e+01 3.262310028076171875e+01
3.415000200000000063e+01 3.347271347045898438e+01
3.475999800000000306e+01 3.369809722900390625e+01
3.432000000000000028e+01 3.423795700073242188e+01
3.500999800000000306e+01 3.408571624755859375e+01
3.440999999999999659e+01 3.458332061767578125e+01
3.502000000000000313e+01 3.423574829101562500e+01
3.520999900000000338e+01 3.463970565795898438e+01
3.520000100000000032e+01 3.481184387207031250e+01
3.499000199999999694e+01 3.487974166870117188e+01
3.477000000000000313e+01 3.475242996215820312e+01
3.457000000000000028e+01 3.457578277587890625e+01
3.461000099999999691e+01 3.438642883300781250e+01
3.438999900000000309e+01 3.436572265625000000e+01
3.520000100000000032e+01 3.419374084472656250e+01
3.495999900000000338e+01 3.473449325561523438e+01
3.431000099999999975e+01 3.465465164184570312e+01
3.495999900000000338e+01 3.423149490356445312e+01
3.527000000000000313e+01 3.459292602539062500e+01
3.534999799999999937e+01 3.484460449218750000e+01
3.500000000000000000e+01 3.498593902587890625e+01
3.484000000000000341e+01 3.478289794921875000e+01
3.543999900000000025e+01 3.464050292968750000e+01
3.534999799999999937e+01 3.501707458496093750e+01
