1.077500000000000000e+02 1.050268707275390625e+02
1.065500030000000038e+02 1.060925064086914062e+02
1.074499969999999962e+02 1.062933883666992188e+02
1.103000030000000038e+02 1.067153549194335938e+02
1.110500030000000038e+02 1.082445068359375000e+02
1.120500030000000038e+02 1.092466049194335938e+02
1.105500030000000038e+02 1.100222244262695312e+02
1.112500000000000000e+02 1.102483596801757812e+02
1.103000030000000038e+02 1.104536514282226562e+02
1.096500020000000006e+02 1.106763839721679688e+02
1.113499979999999994e+02 1.107348556518554688e+02
1.115999979999999994e+02 1.110970535278320312e+02
1.133499979999999994e+02 1.114470138549804688e+02
1.134000020000000006e+02 1.119573822021484375e+02
1.148499979999999994e+02 1.124700698852539062e+02
1.150500030000000038e+02 1.130654067993164062e+02
1.130000000000000000e+02 1.136721267700195312e+02
1.105500030000000038e+02 1.136564559936523438e+02
1.090999979999999994e+02 1.128614120483398438e+02
1.050000000000000000e+02 1.119751052856445312e+02
1.051999969999999962e+02 1.102292633056640625e+02
1.046999969999999962e+02 1.088687973022460938e+02
1.076999969999999962e+02 1.079487228393554688e+02
1.070000000000000000e+02 1.077956314086914062e+02
1.065000000000000000e+02 1.075732345581054688e+02
1.048000030000000038e+02 1.070179672241210938e+02
1.060000000000000000e+02 1.060639190673828125e+02
1.098499979999999994e+02 1.060887069702148438e+02
1.089000020000000006e+02 1.074139480590820312e+02
1.070000000000000000e+02 1.082386474609375000e+02
1.067500000000000000e+02 1.077831802368164062e+02
1.060999979999999994e+02 1.073595123291015625e+02
1.031500020000000006e+02 1.069937057495117188e+02
1.064000020000000006e+02 1.062904891967773438e+02
1.041500020000000006e+02 1.065979080200195312e+02
1.016500020000000006e+02 1.061066513061523438e+02
1.034000020000000006e+02 1.047047958374023438e+02
1.031999969999999962e+02 1.042659988403320312e+02
1.053499979999999994e+02 1.040814361572265625e+02
1.051999969999999962e+02 1.044082870483398438e+02
1.054499969999999962e+02 1.049957046508789062e+02
1.068000030000000038e+02 1.048629074096679688e+02
1.070999979999999994e+02 1.053006896972656250e+02
