1.846106259999999963e+02 1.887511901855468750e+02
1.834536129999999901e+02 1.875222778320312500e+02
1.760373229999999865e+02 1.863402404785156250e+02
1.781047820000000002e+02 1.834474639892578125e+02
1.829225309999999922e+02 1.818635101318359375e+02
1.778392330000000072e+02 1.806730957031250000e+02
1.761321560000000090e+02 1.796445617675781250e+02
1.760183560000000114e+02 1.784433135986328125e+02
1.761321560000000090e+02 1.781040649414062500e+02
1.782944489999999860e+02 1.770472412109375000e+02
1.786548459999999920e+02 1.765848236083984375e+02
1.787876129999999932e+02 1.770716705322265625e+02
1.773460849999999880e+02 1.771862945556640625e+02
1.757528230000000065e+02 1.773664398193359375e+02
1.713144069999999886e+02 1.771601715087890625e+02
1.700056460000000129e+02 1.759999847412109375e+02
1.681468509999999981e+02 1.746789245605468750e+02
1.634808500000000038e+02 1.729342956542968750e+02
1.634618680000000097e+02 1.706287689208984375e+02
1.554765629999999987e+02 1.683657073974609375e+02
1.560266110000000026e+02 1.654894714355468750e+02
1.533142699999999934e+02 1.626936035156250000e+02
1.590803830000000119e+02 1.599773254394531250e+02
1.579612879999999961e+02 1.588093872070312500e+02
1.567853240000000028e+02 1.574002685546875000e+02
1.615082240000000127e+02 1.575546875000000000e+02
1.615082240000000127e+02 1.578281097412109375e+02
1.748233950000000050e+02 1.593347625732421875e+02
1.730214839999999867e+02 1.617720489501953125e+02
1.710298919999999896e+02 1.658494873046875000e+02
1.728887180000000114e+02 1.682395172119140625e+02
1.722438199999999995e+02 1.703196105957031250e+02
1.700815279999999916e+02 1.716916656494140625e+02
1.731921839999999975e+02 1.710144195556640625e+02
1.669329219999999907e+02 1.717978973388671875e+02
1.634808500000000038e+02 1.710787048339843750e+02
1.650930789999999888e+02 1.692689208984375000e+02
1.663259740000000022e+02 1.681786956787109375e+02
1.677674869999999885e+02 1.673403472900390625e+02
1.692090149999999937e+02 1.663025207519531250e+02
1.700815279999999916e+02 1.668987426757812500e+02
1.680520019999999874e+02 1.676232910156250000e+02
1.683175510000000088e+02 1.680498504638671875e+02
