1.106190499999999943e+01 1.110075473785400391e+01
1.110497799999999913e+01 1.109718704223632812e+01
1.125573299999999932e+01 1.108974266052246094e+01
1.083479299999999945e+01 1.111491966247558594e+01
1.091898199999999974e+01 1.099383735656738281e+01
1.095226500000000058e+01 1.098779964447021484e+01
1.076039399999999979e+01 1.099700164794921875e+01
1.086220299999999916e+01 1.094541835784912109e+01
1.092681199999999997e+01 1.092919731140136719e+01
1.091702399999999962e+01 1.092747306823730469e+01
1.096596899999999941e+01 1.090626907348632812e+01
1.100121099999999963e+01 1.092767238616943359e+01
1.119699699999999964e+01 1.094730091094970703e+01
1.114413500000000035e+01 1.101118850708007812e+01
1.059593500000000077e+01 1.105308341979980469e+01
1.063509200000000021e+01 1.093234634399414062e+01
1.094443300000000008e+01 1.087038040161132812e+01
1.120874399999999937e+01 1.091173934936523438e+01
1.132621600000000051e+01 1.099583339691162109e+01
1.047454699999999939e+01 1.107382297515869141e+01
1.045301199999999930e+01 1.088350486755371094e+01
1.043538999999999994e+01 1.076657104492187500e+01
1.065662799999999955e+01 1.071910667419433594e+01
1.069186999999999976e+01 1.073838329315185547e+01
1.051566200000000073e+01 1.072937107086181641e+01
1.093856000000000073e+01 1.064864921569824219e+01
1.093856000000000073e+01 1.068859672546386719e+01
1.116762899999999981e+01 1.076201057434082031e+01
1.078976199999999963e+01 1.087847709655761719e+01
1.068991199999999964e+01 1.086712074279785156e+01
1.057831400000000066e+01 1.083252620697021484e+01
1.069970099999999924e+01 1.078555488586425781e+01
1.060768200000000050e+01 1.079978656768798828e+01
1.082500399999999985e+01 1.075441455841064453e+01
1.069970099999999924e+01 1.077542018890380859e+01
1.048629399999999912e+01 1.073260879516601562e+01
1.073690000000000033e+01 1.066616821289062500e+01
1.076431099999999930e+01 1.069678974151611328e+01
1.095618100000000084e+01 1.072907447814941406e+01
1.098750599999999977e+01 1.079252243041992188e+01
1.103645299999999985e+01 1.085021591186523438e+01
1.087786700000000017e+01 1.089223957061767578e+01
1.078584700000000041e+01 1.089119529724121094e+01
