6.188000100000000003e+01 6.193120574951171875e+01
5.895999900000000338e+01 6.219820785522460938e+01
5.940000200000000063e+01 6.018053817749023438e+01
5.800000000000000000e+01 5.995869827270507812e+01
5.777999899999999656e+01 5.892331695556640625e+01
5.874000199999999694e+01 5.851444625854492188e+01
5.911999899999999997e+01 5.902479553222656250e+01
5.832000000000000028e+01 5.946459579467773438e+01
5.924000199999999694e+01 5.907587814331054688e+01
6.117999999999999972e+01 5.956191635131835938e+01
5.967999999999999972e+01 6.095842361450195312e+01
5.841999799999999965e+01 6.046780776977539062e+01
5.902000000000000313e+01 5.936678314208984375e+01
5.825999800000000306e+01 5.947134780883789062e+01
5.790000200000000063e+01 5.899484634399414062e+01
5.795999900000000338e+01 5.862835693359375000e+01
5.791999799999999965e+01 5.854860687255859375e+01
5.695999900000000338e+01 5.850886917114257812e+01
5.650000000000000000e+01 5.785238647460937500e+01
5.570000100000000032e+01 5.734167861938476562e+01
5.538000100000000003e+01 5.664530563354492188e+01
5.582000000000000028e+01 5.623622131347656250e+01
5.561999899999999997e+01 5.639736175537109375e+01
5.402000000000000313e+01 5.633391952514648438e+01
5.377999899999999656e+01 5.526000595092773438e+01
5.317999999999999972e+01 5.476333236694335938e+01
5.297999999999999687e+01 5.419623947143554688e+01
5.334000000000000341e+01 5.391972351074218750e+01
5.411999899999999997e+01 5.405046081542968750e+01
5.425999800000000306e+01 5.459648895263671875e+01
5.575999800000000306e+01 5.489831542968750000e+01
5.597999999999999687e+01 5.594949722290039062e+01
5.577999899999999656e+01 5.644424057006835938e+01
5.450000000000000000e+01 5.650447463989257812e+01
5.409999799999999937e+01 5.562624740600585938e+01
5.472000100000000344e+01 5.508516311645507812e+01
5.452000000000000313e+01 5.530124282836914062e+01
5.343999900000000025e+01 5.527058792114257812e+01
5.386000099999999691e+01 5.457500457763671875e+01
5.358000200000000035e+01 5.460844802856445312e+01
5.350000000000000000e+01 5.442034912109375000e+01
5.484000000000000341e+01 5.434720230102539062e+01
5.559999799999999937e+01 5.514587783813476562e+01
5.636000099999999691e+01 5.591186141967773438e+01
5.654000099999999662e+01 5.670840835571289062e+01
5.686000099999999691e+01 5.706773376464843750e+01
5.740000200000000063e+01 5.738257217407226562e+01
